userId,rating,title,imdbId
116,3.5,Grumpier Old Men,113228
117,3.0,Grumpier Old Men,113228
150,3.0,Grumpier Old Men,113228
151,3.0,Grumpier Old Men,113228
169,5.0,Grumpier Old Men,113228
179,4.0,Grumpier Old Men,113228
217,1.0,Grumpier Old Men,113228
226,3.5,Grumpier Old Men,113228
240,4.0,Grumpier Old Men,113228
269,4.0,Grumpier Old Men,113228
270,3.0,Grumpier Old Men,113228
288,4.0,Grumpier Old Men,113228
289,2.5,Grumpier Old Men,113228
294,1.0,Grumpier Old Men,113228
302,3.0,Grumpier Old Men,113228
307,3.5,Grumpier Old Men,113228
308,0.5,Grumpier Old Men,113228
321,3.0,Grumpier Old Men,113228
330,3.0,Grumpier Old Men,113228
337,4.0,Grumpier Old Men,113228
368,3.0,Grumpier Old Men,113228
410,4.0,Grumpier Old Men,113228
414,4.0,Grumpier Old Men,113228
448,3.0,Grumpier Old Men,113228
456,3.0,Grumpier Old Men,113228
470,3.0,Grumpier Old Men,113228
477,3.0,Grumpier Old Men,113228
480,2.5,Grumpier Old Men,113228
492,4.0,Grumpier Old Men,113228
501,5.0,Grumpier Old Men,113228
544,3.0,Grumpier Old Men,113228
552,1.0,Grumpier Old Men,113228
555,5.0,Grumpier Old Men,113228
588,3.0,Grumpier Old Men,113228
590,3.0,Grumpier Old Men,113228
594,4.0,Grumpier Old Men,113228
599,1.5,Grumpier Old Men,113228
608,2.0,Grumpier Old Men,113228
1,4.0,Heat,113277
6,4.0,Heat,113277
11,5.0,Heat,113277
18,4.0,Heat,113277
23,4.0,Heat,113277
24,4.5,Heat,113277
28,3.5,Heat,113277
32,3.0,Heat,113277
44,3.0,Heat,113277
45,4.0,Heat,113277
57,3.0,Heat,113277
62,4.5,Heat,113277
64,4.5,Heat,113277
68,4.0,Heat,113277
79,4.0,Heat,113277
82,3.5,Heat,113277
84,4.0,Heat,113277
91,5.0,Heat,113277
102,3.0,Heat,113277
105,4.0,Heat,113277
109,3.0,Heat,113277
112,4.5,Heat,113277
117,3.0,Heat,113277
121,5.0,Heat,113277
140,5.0,Heat,113277
150,4.0,Heat,113277
160,2.0,Heat,113277
166,3.5,Heat,113277
181,3.0,Heat,113277
182,4.5,Heat,113277
191,4.0,Heat,113277
195,4.0,Heat,113277
199,4.0,Heat,113277
202,5.0,Heat,113277
217,2.0,Heat,113277
219,3.5,Heat,113277
220,3.5,Heat,113277
239,5.0,Heat,113277
244,5.0,Heat,113277
266,4.0,Heat,113277
269,5.0,Heat,113277
270,3.0,Heat,113277
274,4.0,Heat,113277
282,4.0,Heat,113277
286,4.5,Heat,113277
294,3.0,Heat,113277
297,5.0,Heat,113277
305,3.5,Heat,113277
308,1.0,Heat,113277
312,4.0,Heat,113277
313,3.0,Heat,113277
314,3.0,Heat,113277
317,5.0,Heat,113277
318,4.0,Heat,113277
325,4.0,Heat,113277
336,4.0,Heat,113277
337,5.0,Heat,113277
339,4.0,Heat,113277
353,4.0,Heat,113277
362,4.0,Heat,113277
368,4.0,Heat,113277
372,5.0,Heat,113277
373,5.0,Heat,113277
380,5.0,Heat,113277
385,3.0,Heat,113277
386,3.0,Heat,113277
389,5.0,Heat,113277
391,4.0,Heat,113277
400,5.0,Heat,113277
414,3.0,Heat,113277
425,4.0,Heat,113277
434,4.0,Heat,113277
437,5.0,Heat,113277
438,5.0,Heat,113277
444,4.0,Heat,113277
451,4.0,Heat,113277
469,3.0,Heat,113277
470,3.0,Heat,113277
474,3.0,Heat,113277
480,4.0,Heat,113277
486,5.0,Heat,113277
492,3.0,Heat,113277
493,4.0,Heat,113277
501,3.0,Heat,113277
521,4.0,Heat,113277
524,4.0,Heat,113277
532,5.0,Heat,113277
553,5.0,Heat,113277
559,5.0,Heat,113277
561,4.0,Heat,113277
573,4.5,Heat,113277
577,4.0,Heat,113277
580,4.0,Heat,113277
588,5.0,Heat,113277
590,3.5,Heat,113277
592,3.0,Heat,113277
597,3.0,Heat,113277
599,4.5,Heat,113277
602,3.0,Heat,113277
603,4.0,Heat,113277
604,3.0,Heat,113277
610,5.0,Heat,113277
1,5.0,Seven (a.k.a. Se7en),114369
4,2.0,Seven (a.k.a. Se7en),114369
6,4.0,Seven (a.k.a. Se7en),114369
8,4.0,Seven (a.k.a. Se7en),114369
13,5.0,Seven (a.k.a. Se7en),114369
14,5.0,Seven (a.k.a. Se7en),114369
15,3.5,Seven (a.k.a. Se7en),114369
16,3.5,Seven (a.k.a. Se7en),114369
17,4.0,Seven (a.k.a. Se7en),114369
18,4.5,Seven (a.k.a. Se7en),114369
19,3.0,Seven (a.k.a. Se7en),114369
26,4.0,Seven (a.k.a. Se7en),114369
28,3.0,Seven (a.k.a. Se7en),114369
39,3.0,Seven (a.k.a. Se7en),114369
41,3.5,Seven (a.k.a. Se7en),114369
42,4.0,Seven (a.k.a. Se7en),114369
43,4.0,Seven (a.k.a. Se7en),114369
47,3.0,Seven (a.k.a. Se7en),114369
54,3.0,Seven (a.k.a. Se7en),114369
56,5.0,Seven (a.k.a. Se7en),114369
58,5.0,Seven (a.k.a. Se7en),114369
62,4.5,Seven (a.k.a. Se7en),114369
63,4.0,Seven (a.k.a. Se7en),114369
64,4.5,Seven (a.k.a. Se7en),114369
66,5.0,Seven (a.k.a. Se7en),114369
68,4.0,Seven (a.k.a. Se7en),114369
72,4.5,Seven (a.k.a. Se7en),114369
75,2.0,Seven (a.k.a. Se7en),114369
76,3.5,Seven (a.k.a. Se7en),114369
81,3.0,Seven (a.k.a. Se7en),114369
82,3.5,Seven (a.k.a. Se7en),114369
91,4.5,Seven (a.k.a. Se7en),114369
94,2.0,Seven (a.k.a. Se7en),114369
102,5.0,Seven (a.k.a. Se7en),114369
104,0.5,Seven (a.k.a. Se7en),114369
105,5.0,Seven (a.k.a. Se7en),114369
109,3.0,Seven (a.k.a. Se7en),114369
110,4.5,Seven (a.k.a. Se7en),114369
112,5.0,Seven (a.k.a. Se7en),114369
116,3.5,Seven (a.k.a. Se7en),114369
117,4.0,Seven (a.k.a. Se7en),114369
121,3.0,Seven (a.k.a. Se7en),114369
122,4.5,Seven (a.k.a. Se7en),114369
123,4.5,Seven (a.k.a. Se7en),114369
126,5.0,Seven (a.k.a. Se7en),114369
129,3.5,Seven (a.k.a. Se7en),114369
131,4.0,Seven (a.k.a. Se7en),114369
132,4.0,Seven (a.k.a. Se7en),114369
133,4.0,Seven (a.k.a. Se7en),114369
134,4.0,Seven (a.k.a. Se7en),114369
135,5.0,Seven (a.k.a. Se7en),114369
136,5.0,Seven (a.k.a. Se7en),114369
140,4.0,Seven (a.k.a. Se7en),114369
141,3.0,Seven (a.k.a. Se7en),114369
142,4.0,Seven (a.k.a. Se7en),114369
144,4.5,Seven (a.k.a. Se7en),114369
152,5.0,Seven (a.k.a. Se7en),114369
156,3.5,Seven (a.k.a. Se7en),114369
160,5.0,Seven (a.k.a. Se7en),114369
166,4.0,Seven (a.k.a. Se7en),114369
171,5.0,Seven (a.k.a. Se7en),114369
176,5.0,Seven (a.k.a. Se7en),114369
177,4.5,Seven (a.k.a. Se7en),114369
178,4.5,Seven (a.k.a. Se7en),114369
179,4.0,Seven (a.k.a. Se7en),114369
181,3.0,Seven (a.k.a. Se7en),114369
182,4.0,Seven (a.k.a. Se7en),114369
187,4.0,Seven (a.k.a. Se7en),114369
191,4.0,Seven (a.k.a. Se7en),114369
192,3.0,Seven (a.k.a. Se7en),114369
198,5.0,Seven (a.k.a. Se7en),114369
199,3.0,Seven (a.k.a. Se7en),114369
200,4.0,Seven (a.k.a. Se7en),114369
204,5.0,Seven (a.k.a. Se7en),114369
217,2.0,Seven (a.k.a. Se7en),114369
219,3.5,Seven (a.k.a. Se7en),114369
220,3.0,Seven (a.k.a. Se7en),114369
222,4.0,Seven (a.k.a. Se7en),114369
223,3.0,Seven (a.k.a. Se7en),114369
226,5.0,Seven (a.k.a. Se7en),114369
227,5.0,Seven (a.k.a. Se7en),114369
230,3.0,Seven (a.k.a. Se7en),114369
232,4.5,Seven (a.k.a. Se7en),114369
233,3.5,Seven (a.k.a. Se7en),114369
239,5.0,Seven (a.k.a. Se7en),114369
241,4.0,Seven (a.k.a. Se7en),114369
242,5.0,Seven (a.k.a. Se7en),114369
247,4.0,Seven (a.k.a. Se7en),114369
249,5.0,Seven (a.k.a. Se7en),114369
251,5.0,Seven (a.k.a. Se7en),114369
254,4.5,Seven (a.k.a. Se7en),114369
260,4.5,Seven (a.k.a. Se7en),114369
261,4.0,Seven (a.k.a. Se7en),114369
268,3.0,Seven (a.k.a. Se7en),114369
274,4.0,Seven (a.k.a. Se7en),114369
284,3.0,Seven (a.k.a. Se7en),114369
286,5.0,Seven (a.k.a. Se7en),114369
288,3.5,Seven (a.k.a. Se7en),114369
294,2.0,Seven (a.k.a. Se7en),114369
297,4.0,Seven (a.k.a. Se7en),114369
298,4.0,Seven (a.k.a. Se7en),114369
301,4.5,Seven (a.k.a. Se7en),114369
302,5.0,Seven (a.k.a. Se7en),114369
305,4.0,Seven (a.k.a. Se7en),114369
307,4.0,Seven (a.k.a. Se7en),114369
313,5.0,Seven (a.k.a. Se7en),114369
314,1.0,Seven (a.k.a. Se7en),114369
317,5.0,Seven (a.k.a. Se7en),114369
318,4.0,Seven (a.k.a. Se7en),114369
322,4.0,Seven (a.k.a. Se7en),114369
326,4.0,Seven (a.k.a. Se7en),114369
328,4.5,Seven (a.k.a. Se7en),114369
330,3.0,Seven (a.k.a. Se7en),114369
332,4.0,Seven (a.k.a. Se7en),114369
334,2.0,Seven (a.k.a. Se7en),114369
336,4.5,Seven (a.k.a. Se7en),114369
337,5.0,Seven (a.k.a. Se7en),114369
339,4.5,Seven (a.k.a. Se7en),114369
346,3.5,Seven (a.k.a. Se7en),114369
347,3.0,Seven (a.k.a. Se7en),114369
351,4.5,Seven (a.k.a. Se7en),114369
352,5.0,Seven (a.k.a. Se7en),114369
353,5.0,Seven (a.k.a. Se7en),114369
354,4.0,Seven (a.k.a. Se7en),114369
362,4.5,Seven (a.k.a. Se7en),114369
368,4.0,Seven (a.k.a. Se7en),114369
369,3.5,Seven (a.k.a. Se7en),114369
370,3.5,Seven (a.k.a. Se7en),114369
372,5.0,Seven (a.k.a. Se7en),114369
373,5.0,Seven (a.k.a. Se7en),114369
379,3.0,Seven (a.k.a. Se7en),114369
380,5.0,Seven (a.k.a. Se7en),114369
381,2.0,Seven (a.k.a. Se7en),114369
386,3.0,Seven (a.k.a. Se7en),114369
387,4.5,Seven (a.k.a. Se7en),114369
391,3.0,Seven (a.k.a. Se7en),114369
400,5.0,Seven (a.k.a. Se7en),114369
402,3.0,Seven (a.k.a. Se7en),114369
403,5.0,Seven (a.k.a. Se7en),114369
404,3.0,Seven (a.k.a. Se7en),114369
411,4.0,Seven (a.k.a. Se7en),114369
412,3.0,Seven (a.k.a. Se7en),114369
414,4.0,Seven (a.k.a. Se7en),114369
415,4.0,Seven (a.k.a. Se7en),114369
417,5.0,Seven (a.k.a. Se7en),114369
419,4.0,Seven (a.k.a. Se7en),114369
424,5.0,Seven (a.k.a. Se7en),114369
425,4.5,Seven (a.k.a. Se7en),114369
426,0.5,Seven (a.k.a. Se7en),114369
432,4.0,Seven (a.k.a. Se7en),114369
433,3.0,Seven (a.k.a. Se7en),114369
434,4.0,Seven (a.k.a. Se7en),114369
437,4.0,Seven (a.k.a. Se7en),114369
441,4.5,Seven (a.k.a. Se7en),114369
444,4.0,Seven (a.k.a. Se7en),114369
445,4.5,Seven (a.k.a. Se7en),114369
446,4.0,Seven (a.k.a. Se7en),114369
448,4.0,Seven (a.k.a. Se7en),114369
452,5.0,Seven (a.k.a. Se7en),114369
453,5.0,Seven (a.k.a. Se7en),114369
462,4.0,Seven (a.k.a. Se7en),114369
464,5.0,Seven (a.k.a. Se7en),114369
468,5.0,Seven (a.k.a. Se7en),114369
469,4.0,Seven (a.k.a. Se7en),114369
470,3.0,Seven (a.k.a. Se7en),114369
474,4.0,Seven (a.k.a. Se7en),114369
477,4.0,Seven (a.k.a. Se7en),114369
480,4.5,Seven (a.k.a. Se7en),114369
483,3.5,Seven (a.k.a. Se7en),114369
484,4.0,Seven (a.k.a. Se7en),114369
486,3.0,Seven (a.k.a. Se7en),114369
489,3.0,Seven (a.k.a. Se7en),114369
498,3.0,Seven (a.k.a. Se7en),114369
505,5.0,Seven (a.k.a. Se7en),114369
507,3.0,Seven (a.k.a. Se7en),114369
512,5.0,Seven (a.k.a. Se7en),114369
514,4.0,Seven (a.k.a. Se7en),114369
517,2.0,Seven (a.k.a. Se7en),114369
524,5.0,Seven (a.k.a. Se7en),114369
525,3.5,Seven (a.k.a. Se7en),114369
534,4.0,Seven (a.k.a. Se7en),114369
540,4.5,Seven (a.k.a. Se7en),114369
541,1.0,Seven (a.k.a. Se7en),114369
542,5.0,Seven (a.k.a. Se7en),114369
551,4.5,Seven (a.k.a. Se7en),114369
560,4.0,Seven (a.k.a. Se7en),114369
561,4.5,Seven (a.k.a. Se7en),114369
565,4.0,Seven (a.k.a. Se7en),114369
570,3.5,Seven (a.k.a. Se7en),114369
573,5.0,Seven (a.k.a. Se7en),114369
574,5.0,Seven (a.k.a. Se7en),114369
580,5.0,Seven (a.k.a. Se7en),114369
584,5.0,Seven (a.k.a. Se7en),114369
588,3.0,Seven (a.k.a. Se7en),114369
590,3.0,Seven (a.k.a. Se7en),114369
597,4.0,Seven (a.k.a. Se7en),114369
599,4.0,Seven (a.k.a. Se7en),114369
600,4.0,Seven (a.k.a. Se7en),114369
601,4.0,Seven (a.k.a. Se7en),114369
602,5.0,Seven (a.k.a. Se7en),114369
606,3.0,Seven (a.k.a. Se7en),114369
608,4.5,Seven (a.k.a. Se7en),114369
610,5.0,Seven (a.k.a. Se7en),114369
1,5.0,The Usual Suspects,114814
5,4.0,The Usual Suspects,114814
6,1.0,The Usual Suspects,114814
7,4.5,The Usual Suspects,114814
8,5.0,The Usual Suspects,114814
16,4.0,The Usual Suspects,114814
17,4.5,The Usual Suspects,114814
18,5.0,The Usual Suspects,114814
23,4.0,The Usual Suspects,114814
24,4.0,The Usual Suspects,114814
28,3.5,The Usual Suspects,114814
29,3.5,The Usual Suspects,114814
32,5.0,The Usual Suspects,114814
33,5.0,The Usual Suspects,114814
35,5.0,The Usual Suspects,114814
38,5.0,The Usual Suspects,114814
39,5.0,The Usual Suspects,114814
41,3.0,The Usual Suspects,114814
42,5.0,The Usual Suspects,114814
45,5.0,The Usual Suspects,114814
46,5.0,The Usual Suspects,114814
54,3.0,The Usual Suspects,114814
57,5.0,The Usual Suspects,114814
58,5.0,The Usual Suspects,114814
60,3.0,The Usual Suspects,114814
61,4.5,The Usual Suspects,114814
63,5.0,The Usual Suspects,114814
64,3.0,The Usual Suspects,114814
66,4.0,The Usual Suspects,114814
68,3.0,The Usual Suspects,114814
69,5.0,The Usual Suspects,114814
72,4.5,The Usual Suspects,114814
80,4.5,The Usual Suspects,114814
84,4.0,The Usual Suspects,114814
88,5.0,The Usual Suspects,114814
91,4.5,The Usual Suspects,114814
96,5.0,The Usual Suspects,114814
103,4.0,The Usual Suspects,114814
105,5.0,The Usual Suspects,114814
109,4.0,The Usual Suspects,114814
112,5.0,The Usual Suspects,114814
117,4.0,The Usual Suspects,114814
122,5.0,The Usual Suspects,114814
124,4.5,The Usual Suspects,114814
131,4.0,The Usual Suspects,114814
132,4.0,The Usual Suspects,114814
133,3.0,The Usual Suspects,114814
140,3.0,The Usual Suspects,114814
142,5.0,The Usual Suspects,114814
145,5.0,The Usual Suspects,114814
152,4.5,The Usual Suspects,114814
156,4.0,The Usual Suspects,114814
160,4.0,The Usual Suspects,114814
162,4.0,The Usual Suspects,114814
166,5.0,The Usual Suspects,114814
174,3.0,The Usual Suspects,114814
177,4.0,The Usual Suspects,114814
178,4.5,The Usual Suspects,114814
182,4.5,The Usual Suspects,114814
187,4.5,The Usual Suspects,114814
191,5.0,The Usual Suspects,114814
195,5.0,The Usual Suspects,114814
197,3.0,The Usual Suspects,114814
198,5.0,The Usual Suspects,114814
199,4.0,The Usual Suspects,114814
202,4.0,The Usual Suspects,114814
211,4.0,The Usual Suspects,114814
215,5.0,The Usual Suspects,114814
217,3.0,The Usual Suspects,114814
219,5.0,The Usual Suspects,114814
220,5.0,The Usual Suspects,114814
221,4.5,The Usual Suspects,114814
222,3.0,The Usual Suspects,114814
228,4.5,The Usual Suspects,114814
233,4.0,The Usual Suspects,114814
237,2.5,The Usual Suspects,114814
239,4.5,The Usual Suspects,114814
241,4.0,The Usual Suspects,114814
246,4.5,The Usual Suspects,114814
247,5.0,The Usual Suspects,114814
249,4.0,The Usual Suspects,114814
254,4.5,The Usual Suspects,114814
260,5.0,The Usual Suspects,114814
261,4.0,The Usual Suspects,114814
262,3.0,The Usual Suspects,114814
266,4.0,The Usual Suspects,114814
268,5.0,The Usual Suspects,114814
274,4.0,The Usual Suspects,114814
275,4.0,The Usual Suspects,114814
278,5.0,The Usual Suspects,114814
279,3.5,The Usual Suspects,114814
280,4.5,The Usual Suspects,114814
282,4.5,The Usual Suspects,114814
287,3.5,The Usual Suspects,114814
290,4.0,The Usual Suspects,114814
294,3.0,The Usual Suspects,114814
295,5.0,The Usual Suspects,114814
296,5.0,The Usual Suspects,114814
297,5.0,The Usual Suspects,114814
298,3.5,The Usual Suspects,114814
301,4.5,The Usual Suspects,114814
305,5.0,The Usual Suspects,114814
307,4.5,The Usual Suspects,114814
308,2.5,The Usual Suspects,114814
309,4.5,The Usual Suspects,114814
313,5.0,The Usual Suspects,114814
314,4.0,The Usual Suspects,114814
317,5.0,The Usual Suspects,114814
322,4.0,The Usual Suspects,114814
323,4.5,The Usual Suspects,114814
326,2.0,The Usual Suspects,114814
327,4.5,The Usual Suspects,114814
328,4.0,The Usual Suspects,114814
329,2.0,The Usual Suspects,114814
330,5.0,The Usual Suspects,114814
331,5.0,The Usual Suspects,114814
332,4.0,The Usual Suspects,114814
335,5.0,The Usual Suspects,114814
336,5.0,The Usual Suspects,114814
337,3.0,The Usual Suspects,114814
338,4.5,The Usual Suspects,114814
343,4.5,The Usual Suspects,114814
346,4.0,The Usual Suspects,114814
348,5.0,The Usual Suspects,114814
352,5.0,The Usual Suspects,114814
354,4.5,The Usual Suspects,114814
356,3.5,The Usual Suspects,114814
357,5.0,The Usual Suspects,114814
362,3.5,The Usual Suspects,114814
363,4.0,The Usual Suspects,114814
368,4.0,The Usual Suspects,114814
370,4.5,The Usual Suspects,114814
372,5.0,The Usual Suspects,114814
373,5.0,The Usual Suspects,114814
380,4.0,The Usual Suspects,114814
381,4.5,The Usual Suspects,114814
382,5.0,The Usual Suspects,114814
385,3.0,The Usual Suspects,114814
386,3.0,The Usual Suspects,114814
387,4.5,The Usual Suspects,114814
391,4.0,The Usual Suspects,114814
394,5.0,The Usual Suspects,114814
396,4.0,The Usual Suspects,114814
400,5.0,The Usual Suspects,114814
411,3.0,The Usual Suspects,114814
414,5.0,The Usual Suspects,114814
415,4.5,The Usual Suspects,114814
418,4.5,The Usual Suspects,114814
419,4.0,The Usual Suspects,114814
424,5.0,The Usual Suspects,114814
425,4.5,The Usual Suspects,114814
432,3.0,The Usual Suspects,114814
433,5.0,The Usual Suspects,114814
435,4.0,The Usual Suspects,114814
437,4.0,The Usual Suspects,114814
444,5.0,The Usual Suspects,114814
446,4.0,The Usual Suspects,114814
448,4.0,The Usual Suspects,114814
449,4.5,The Usual Suspects,114814
453,5.0,The Usual Suspects,114814
455,3.0,The Usual Suspects,114814
462,3.5,The Usual Suspects,114814
469,4.0,The Usual Suspects,114814
470,3.0,The Usual Suspects,114814
472,5.0,The Usual Suspects,114814
474,4.0,The Usual Suspects,114814
480,3.5,The Usual Suspects,114814
482,4.0,The Usual Suspects,114814
483,4.5,The Usual Suspects,114814
495,4.0,The Usual Suspects,114814
497,3.0,The Usual Suspects,114814
501,3.0,The Usual Suspects,114814
510,4.0,The Usual Suspects,114814
512,5.0,The Usual Suspects,114814
515,4.5,The Usual Suspects,114814
522,4.5,The Usual Suspects,114814
524,2.0,The Usual Suspects,114814
525,4.5,The Usual Suspects,114814
541,5.0,The Usual Suspects,114814
553,4.0,The Usual Suspects,114814
555,5.0,The Usual Suspects,114814
560,4.0,The Usual Suspects,114814
561,4.5,The Usual Suspects,114814
562,4.0,The Usual Suspects,114814
565,5.0,The Usual Suspects,114814
566,5.0,The Usual Suspects,114814
567,1.0,The Usual Suspects,114814
568,5.0,The Usual Suspects,114814
569,3.0,The Usual Suspects,114814
573,5.0,The Usual Suspects,114814
580,5.0,The Usual Suspects,114814
587,5.0,The Usual Suspects,114814
588,5.0,The Usual Suspects,114814
590,4.5,The Usual Suspects,114814
593,4.5,The Usual Suspects,114814
595,5.0,The Usual Suspects,114814
596,3.5,The Usual Suspects,114814
